DIRETORIA REGIONAL,MUNICÍPIO,CÓDIGO CENSO,UNIDADE ESCOLAR,MERENDA ESTADUAL/FEDERAL SALDO ANTERIOR,MANUTENÇÃO SALDO ANTERIOR,MERENDA ESTADUAL/FEDERAL RECEITA,MANUTENÇÃO RECEITA,MERENDA ESTADUAL/FEDERAL DESPESA,MANUTENÇÃO DESPESA,MERENDA ESTADUAL/FEDERAL SALDO ATUAL,MANUTENÇÃO SALDO ATUAL,LATITUDE,LONGITUDE
NORTE FLUMINENSE,MACAE,33015279,CE DOUTOR TELIO BARRETO,"4229,59","2857,12","12330,66",4836,"12693,05","5471,73","3867,2","2221,39",-22.3689002990723,-41.7923011779785
NORTE FLUMINENSE,MACAE,33015295,CE IRENE MEIRELLES,"257,53","7013,98",18544,"12182,56","16894,53","14209,4",1907,"4987,14",-22.3813991546631,-41.7743988037109
NORTE FLUMINENSE,MACAE,33015309,CE JORNALISTA ALVARO BASTOS,"85598,68","6147,51","32723,2",12396,"36645,67","16738,5","81676,21","1805,01",-22.3425006866455,-41.7602005004883
NORTE FLUMINENSE,MACAE,33015180,CE LUIZ REID,"232786,92",0,"29872,5",14292,"18760,31","13925,94","243899,11","366,06",0,0
NORTE FLUMINENSE,MACAE,33015317,CE MATIAS NETO,"41854,79",0,"41161,6",16248,"54173,1","16165,81","28843,29","82,19",-22.3731994628906,-41.7815017700195
NORTE FLUMINENSE,MACAE,33015260,CE PRIMEIRO DE MAIO,"4486,62","6781,15","10366,4",4092,"11824,65","2276,54","3028,37","8596,61",-22.3782005310059,-41.7843017578125
NORTE FLUMINENSE,MACAE,33015740,CE PROFESSORA VANILDE NATALINO MATTOS,"31582,21","487,33","11099,5",5472,"10647,93","2709,1","32033,78","3250,23",-22.3535003662109,-41.7700996398926
NORTE FLUMINENSE,MACAE,33015333,CE RACHEL REID PEREIRA DE SOUZA,"41,11","370,59",3952,2000,"3983,88","2358,87","9,23","11,72",0,0
NORTE FLUMINENSE,MACAE,33015341,CE VISCONDE DE ARAUJO,"5067,99","9880,79","8034,8",4548,"11775,87","4063,06","1326,92","10365,73",-22.3782005310059,-41.7843017578125
NORTE FLUMINENSE,MACAE,33103119,CIEP 393 AROEIRA,"63545,8","13624,24","30720,8",12128,34066,"17701,48","60200,6","8050,76",-22.3689994812012,-41.7892990112305
NORTE FLUMINENSE,QUISSAMA,33016550,CE VISCONDE DE QUISSAMA,"18678,08","6265,69","21948,8",8664,"24907,6","7339,3","15719,28","7590,39",-22.1065998077393,-41.4711990356445
NORTE FLUMINENSE,QUISSAMA,33016607,EE ENGENHO CENTRAL DE QUISSAMA(MUNICIPALIZADA),"1160,36","6047,07",,,,,"1160,36","6047,07",0,0
NORTE FLUMINENSE,RIO DAS OSTRAS,33025525,CE CINAMOMO,"92649,94","20585,91","14976,6",9768,"17252,29","3791,71","90374,25","26562,2",-22.5216999053955,-41.9315986633301
NORTE FLUMINENSE,RIO DAS OSTRAS,33025487,CE JACINTHO XAVIER MARTINS,"9914,77","2942,86","48188,73",17136,"44066,97","19307,01","14036,53","771,85",-22.5272998809814,-41.9575004577637
NORTE FLUMINENSE,RIO DAS OSTRAS,33025576,CE ROCHA LEAO,"71,36","6093,89","6988,8",42084,"5239,08",42039,"1821,08","6138,89",-22.4262008666992,-42.0102996826172
NORTE FLUMINENSE,RIO DAS OSTRAS,33097437,CIEP 257 JOAQUIM DO REGO BARROS,"73935,26","1749,01",42256,18680,"58539,08","18676,47","57652,18","1752,54",-22.5121002197266,-41.9453010559082
NORTE FLUMINENSE,SAO FIDELIS,33012458,CE BARAO DE MACAUBAS,"8003,03","2649,12","18219,2",7208,"23672,23",4016,2550,"5841,12",-21.6527996063232,-41.7480010986328
NORTE FLUMINENSE,SAO FIDELIS,33012393,CE DE SAO FIDELIS,"7663,28","22395,18","24467,98","167215,2","29807,24","142449,25","2324,02","47161,13",-21.6457996368408,-41.7490997314453
NORTE FLUMINENSE,SAO FIDELIS,33013160,CE ELVIDIO COSTA,"13224,71","12481,85","16815,2",8612,"18591,01","8016,74","11448,9","13077,11",-21.6418991088867,-41.7379989624023
NORTE FLUMINENSE,SAO FIDELIS,33013322,CE GERAQUE COLLET,4568,"11765,96","13522,8","36665,92","15806,8","41995,32",2284,"6436,56",-21.5930004119873,-41.8409996032715
NORTE FLUMINENSE,SAO FIDELIS,33012407,CE MONTESE,"2346,98","4111,04","14926,4",38148,"13111,07","39080,01","4162,31","3179,03",-21.6502990722656,-41.7397003173828
NORTE FLUMINENSE,SAO FRANCISCO DE ITABAPOANA,33013802,CE AGOSTINHO CHRYSANTO DE ARAUJO,"6914,31",66,7448,2940,"3785,86",2850,"10576,45",156,0,0
NORTE FLUMINENSE,SAO FRANCISCO DE ITABAPOANA,33014086,CE ANA NUNES VIANA,"9435,74","4993,49",3952,20000,"7206,17",22750,"6181,57","2243,49",-21.3008003234863,-40.967601776123
NORTE FLUMINENSE,SAO FRANCISCO DE ITABAPOANA,33014116,CE DOMIRES MACHADO,"18388,83","6358,45",11193,5634,11193,1833,"18388,83","10159,45",-21.3178997039795,-41.0317993164062
NORTE FLUMINENSE,SAO FRANCISCO DE ITABAPOANA,33013837,CE ERCILIA MUYLAERT DE MENEZES,"41550,34","2454,18",3496,2000,"7305,55","1593,26","37740,79","2860,92",-21.5764007568359,-41.0646018981934
NORTE FLUMINENSE,SAO FRANCISCO DE ITABAPOANA,33014310,CE JOAQUIM GOMES CRESPO,"35815,31","22227,32","4770,4",2000,"8354,85",1669,"32230,86","22558,32",-21.3052005767822,-41.1178016662598
NORTE FLUMINENSE,SAO FRANCISCO DE ITABAPOANA,33013918,CE PEDRO CERQUEIRA,"9275,5","14595,76",4914,29000,"4336,74","28007,5","9852,76","15588,26",-21.4979991912842,-41.1838989257812
NORTE FLUMINENSE,SAO FRANCISCO DE ITABAPOANA,33013772,CE SAO FRANCISCO DE PAULA,"2409,62","4347,57","24230,32",7332,"24265,8",5880,"2374,14","5799,57",-21.4727001190186,-41.1110000610352
NORTE FLUMINENSE,SAO FRANCISCO DE ITABAPOANA,33095140,CIEP 470 CELSO MARTINS CORDEIRO,"930,86","3776,63","6201,6",4448,"6258,65","3796,7","873,81","4427,93",-21.4776000976562,-41.1142997741699
NORTE FLUMINENSE,SAO JOAO DA BARRA,33013535,CE ADMARDO ALVES TORRES,"13609,54","7702,68",11102,3660,"13415,8",1180,"11295,74","10182,68",-21.7026996612549,-41.046501159668
NORTE FLUMINENSE,SAO JOAO DA BARRA,33013497,CE ALBERTO TORRES,"10821,68",0,21076,5892,"15443,76",5792,"16453,92",100,-21.6364002227783,-41.0480003356934
NORTE FLUMINENSE,SAO JOAO DA BARRA,33170185,CE CHRISANTO HENRIQUE DE SOUZA,"244,41","6733,55","2134,4",2000,0,3000,"2378,81","5733,55",0,0
NORTE FLUMINENSE,SAO JOAO DA BARRA,33013551,CE DOUTOR NEWTON ALVES,"1692,88","2237,5","14105,6",6724,"15798,48",7748,0,"1213,5",0,0
NORTE FLUMINENSE,SAO JOAO DA BARRA,33013691,CE DOUTOR OLIMPIO SATURNINO DE BRITO,"993,7",1000,1128,1000,2000,1800,"121,7",200,0,0
NORTE FLUMINENSE,SAO JOAO DA BARRA,33014566,CE JOAO COELHO DA SILVA,"827,7","1130,05","4924,8",2000,"4681,45","2435,74","1071,05","694,31",-21.889799118042,-41.1203994750977
NORTE FLUMINENSE,SAO JOAO DA BARRA,33013683,CE RAIMUNDO DE MAGALHAES,"1706,93","5168,57","14318,4",5652,"16025,33","10802,05",0,"18,52",-21.7303009033203,-41.1842994689941
SERRANA I,GUAPIMIRIM,33051097,CE ALCINDO GUANABARA,"135966,77","21331,17","44903,81","33019,17","46320,11",6578,"134550,47","47772,34",-22.5205001831055,-42.9814987182617
SERRANA I,GUAPIMIRIM,33051127,CE CORTUME CARIOCA,"635,68","3016,56",17448,4968,"16335,73","7504,45","1747,95","480,11",0,0
SERRANA I,GUAPIMIRIM,33051100,CE PROFESSORA ALVINA VALERIO DA SILVA,"5499,63","12507,98","17753,6",7008,"15651,2",7518,"7602,03","11997,98",-22.5491008758545,-42.9842987060547
SERRANA I,ITABORAI,33051364,CE AGRICOLA JOSE SOARES JUNIOR,"1681,36","8855,38","6204,4",11488,"6544,22","9868,03","1341,54","10475,35",-22.7474994659424,-42.8356018066406
SERRANA I,ITABORAI,33051879,CE DOUTOR MOACYR MEIRELLES PADILHA,"41840,61","3626,98","20578,23",6708,"13202,82",960,"49216,02","9374,98",-22.74880027771,-42.8722991943359
SERRANA I,ITABORAI,33051739,CE FRANCESCA CAREY,"97536,97","22130,06","12828,8",46114,"21483,66","39812,56","88882,11","28431,5",-22.8372001647949,-42.8815994262695
SERRANA I,ITABORAI,33051844,CE HILKA DE ARAUJO PECANHA,"11335,02","7855,86","14488,4",3924,"8651,92","3119,88","17171,5","8659,98",-22.7367000579834,-42.9560012817383
SERRANA I,ITABORAI,33052255,CE JOVINA AMARAL DE OLIVEIRA,"9523,96","1769,12","11672,02",2856,"13604,54","3803,73","7591,44","821,39",-22.8369007110596,-42.7631988525391
SERRANA I,ITABORAI,33051747,CE LUCAS DA SILVA,"3509,45","268,09",6384,2520,0,0,"9893,45","2788,09",0,0
SERRANA I,ITABORAI,33052069,CE PROFESSORA MARIA INOCENCIA FERREIRA,"39846,57","320,74","9833,2",4836,"11976,01",0,"37703,76","5156,74",-22.702299118042,-42.8758010864258
SERRANA I,ITABORAI,33051518,CE SALVADOR DE MENDONCA,"7042,35","4399,73","18370,62",6036,"18522,34","6672,44","6890,63","3763,29",-22.736499786377,-42.8373985290527
SERRANA I,ITABORAI,33051380,CE VISCONDE DE ITABORAI,"14124,4","607,8","72741,12",21216,"49150,79","11800,58","37714,73","10023,22",-22.7430992126465,-42.8572998046875
SERRANA I,ITABORAI,33051330,CIEP 129 JOSE MARIA NANCI,"17322,7","11764,38","21175,61","8955,23","31187,71","13478,36","7310,6","7241,25",-22.7318000793457,-42.8303985595703
SERRANA I,ITABORAI,33051321,CIEP 130 DOUTOR ELIAS DE MIRANDA SARAIVA,"69880,81","17028,23","39771,41",17588,"31269,39","16554,44","78382,83","18061,79",-22.7495994567871,-42.8721008300781
SERRANA I,ITABORAI,33097054,CIEP 308 PASCOAL CARLOS MAGNO,"2763,8","10928,72","28246,4",11312,"27709,9","21671,04","3300,3","569,68",-22.7548999786377,-42.8478012084961
SERRANA I,ITABORAI,33098794,CIEP 415 MIGUEL DE CERVANTES,"139518,51","34238,95","40393,8",17504,0,0,"179912,31","51742,95",-22.7649002075195,-42.923900604248
SERRANA I,ITABORAI,33097046,CIEP 424 PEDRO AMORIM,0,"93,99","11764,8",6644,"11336,49","6638,82","428,31","99,17",0,0
SERRANA I,ITABORAI,33098808,CIEP 426 EDUARDO RIBEIRO DE CARVALHO,"81061,33","19769,86","17278,86",7604,"11279,27","7387,79","87060,92","19986,07",-22.7453994750977,-42.839298248291
SERRANA I,ITABORAI,33097178,CIEP 451 ELIZA ANTONIA RAINHO DIAS,"5262,64","4170,01","25684,4",8072,"24851,42","9126,44","6095,62","3115,57",0,0
SERRANA I,ITABORAI,33098786,CIEP 453 DOUTOR MILTON RODRIGUES ROCHA,"2486,73","1267,67","32541,6",12728,35028,"8886,87","0,33","5108,8",-22.7768993377686,-42.9220008850098
SERRANA I,MAGE,33053774,CE CORONEL SERGIO JOSE DO AMARAL,"29626,46","7252,37","19820,8",7824,"18598,25","4019,8","30849,01","11056,57",-22.6646003723145,-43.1167984008789
SERRANA I,MAGE,33052816,CE DE MAGE,"350,16","18,1","35769,75",11784,"29599,95","10413,47","6519,96","1388,63",-22.6530990600586,-43.0420989990234
SERRANA I,MAGE,33053693,CE JOAQUIM LEITAO,"11619,46","3540,55","11211,2",3696,"9989,41","1776,4","12841,25","5460,15",-22.5571994781494,-43.0491981506348
SERRANA I,MAGE,33053383,CE JOSE VERISSIMO,"125446,74","29473,46",30875,9636,"43502,8","3563,14","112818,94","35546,32",-22.5764999389648,-43.1869010925293
SERRANA I,MAGE,33053162,CE MAUA,"21087,47","5384,72","16355,83",6384,"24175,74","3032,96","13267,56","8735,76",-22.7070007324219,-43.1475982666016
SERRANA I,MAGE,33053189,CE OSWALDO CRUZ,"3437,08","4862,22","12261,03",4836,"14505,62","8268,67","1192,49","1429,55",-22.8705005645752,-43.3552017211914
SERRANA I,MAGE,33053391,CE PROFESSOR ALFREDO BALTHAZAR DA SILVEIRA,"87149,14","15388,95","38275,69",14820,"49845,22",4104,"75579,61","26104,95",-22.613899230957,-43.1716995239258
SERRANA I,MAGE,33053413,CE PROFESSORA ALDA BERNARDO DOS SANTOS TAVARES,"12681,38","23955,47","39729,49",14728,"44354,32",19359,"8056,55","19324,47",-22.6096992492676,-43.1772994995117
SERRANA I,MAGE,33053715,CE PROFESSORA RUTH TALDO FRANCA,"2516,27","2032,53","10990,74",4332,"13497,38","5636,15","9,63","728,38",-22.5482997894287,-43.0457992553711
SERRANA I,MAGE,33052891,CE PROFESSORA SONIA MARIA PIEDADE DE MOURA,"48132,97","16307,7","19756,79",5232,"13756,79",1560,"54132,97","19979,7",-22.6473007202148,-43.0237007141113
SERRANA I,MAGE,33052913,CE SAO FRANCISCO DE ASSIS,"14455,18","4957,19","7873,6",3128,"12517,46","2439,08","9811,32","5646,11",0,0
SERRANA I,MAGE,33052930,CE VISCONDE DE SEPETIBA,"79894,02",8598,"34136,27",13224,"23730,31",1522,"90299,98",20300,0,0
SERRANA I,MAGE,33052808,CEI AGROECOLOGICO BARAO DE LANGSDORFF,"9352,32","40814,69","19134,37","145241,42","12612,4","142059,38","15874,29","43996,73",0,0
SERRANA I,MAGE,33053359,CIEP 127 FREI ACURSIO ALOISIO GONZAGA BOLWER,"7011,17","2124,48",32648,14888,"30007,86","14870,57","9651,31","2141,91",-22.6245002746582,-43.1780014038086
SERRANA I,MAGE,33052786,CIEP 128 MAGEPE MIRIM,"9201,36","6821,2","42414,4",14036,"51342,7","12249,4","273,06","8607,8",-22.6590995788574,-43.043701171875
SERRANA I,MAGE,33125325,CIEP 260 JOSE BARBOSA PORTO,"2263,58","1545,25","15512,88",6956,"13694,19","6983,94","4082,27","1517,31",-22.6431999206543,-43.0307006835938
SERRANA I,MAGE,33053766,CIEP 327 PEDRO AMERICO,"2542,43","244,4","10614,44",5492,"8596,51","3054,3","4560,36","2682,1",-22.6587009429932,-43.1332015991211
SERRANA I,MAGE,33053340,CIEP 441 MANE GARRINCHA,"27553,83","11633,91","21317,76",10232,"13597,89","12090,63","35273,7","9775,28",-22.5855007171631,-43.1697006225586
SERRANA I,MAGE,33051070,CIEP 444 ISRAEL JACOB AVERBACH,"65,06","4596,8","5932,38",3968,"4662,49",3670,"1334,95","4894,8",-22.6566022682038,-43.0398345778817
SERRANA I,PETROPOLIS,33040400,CE CARDOSO FONTES,"6050,7","539,87","21109,76",6936,"20655,4",6944,"6505,06","531,87",-22.5088005065918,-43.1954002380371
SERRANA I,PETROPOLIS,33040125,CE DOM PEDRO II,0,"7326,33","126112,42","29050,92","89975,01","34594,61","36137,41","1782,64",-22.5086994171143,-43.173698425293
SERRANA I,PETROPOLIS,33041776,CE EMBAIXADOR JOSE BONIFACIO,"20382,06","52,38",19110,6300,"16563,46","3992,43","22928,6","2359,95",-22.3330001831055,-43.132999420166
SERRANA I,PETROPOLIS,33041253,CE IRMA CECILIA JARDIM,"39505,97","12967,01","24460,8",12096,"23146,6",7993,"40820,17","17070,01",-22.4794998168945,-43.154899597168
SERRANA I,PETROPOLIS,33040141,CE PRINCESA ISABEL,"31167,91",2232,"20496,96","6721,99","33901,07","7546,17","17763,8","1407,82",-4.93322992324829,-44.3833999633789
SERRANA I,PETROPOLIS,33041032,CE PROFESSOR AUGUSTO MESCHICK (Municipalizada),0,"2817,08",,,,,0,"2817,08",0,0
SERRANA I,PETROPOLIS,33040150,CE RUI BARBOSA,"123691,62","12699,88",59090,17256,"78913,55","11266,56","103868,07","18689,32",-4.07522010803223,-45.173999786377
SERRANA I,PETROPOLIS,33040087,CIEP 038 SANTOS DUMONT,"2714,08","8757,32",9570,5156,"8914,13","2266,2","3369,95","11647,12",-22.5030002593994,-43.195499420166
SERRANA I,PETROPOLIS,33041210,CIEP 137 CECILIA MEIRELES,"55967,12","13405,26","37904,11","12552,75","16369,73","25958,01","77501,5",0,-22.4543991088867,-43.1428985595703
SERRANA I,PETROPOLIS,33041946,CIEP 281 GABRIELA MISTRAL,"6124,73",0,"25939,04","15708,67","26204,64","15708,67","5859,13",0,-22.2576007843018,-43.076301574707
SERRANA I,PETROPOLIS,33041628,CIEP 472 CANDIDO PORTINARI,"45562,1","14514,72","39789,47",14948,"38477,64","17149,49","46873,93","12313,23",-22.3878993988037,-43.1319999694824
SERRANA I,PETROPOLIS,33041326,EE DE ARARAS,"17463,1","4338,84","11383,2",5800,"18631,61","6567,63","10214,69","3571,21",-22.4193992614746,-43.173698425293
SERRANA I,SAO JOSE DO VALE DO RIO PRETO,33042047,CE CORONEL JOAO LIMONGI,"12856,61","8120,06","25070,51","8213,46","17929,11","6386,52","19998,01",9947,-22.1506996154785,-42.9234008789062
SERRANA I,TANGUA,33052182,CE ANTONIO FRANCISCO LEAL,"26530,89","6380,4","16701,6",6948,"17332,44","7222,57","25900,05","6105,83",-22.7303009033203,-42.7136001586914
SERRANA I,TANGUA,33099936,CIEP 252 JOAO BAPTISTA CAFFARO,"13295,92","3794,46","23450,75",9392,"19084,46","7321,22","17662,21","5865,24",-22.7367992401123,-42.7243995666504
SERRANA I,TERESOPOLIS,33042667,CE CAMPOS SALLES,0,"9354,68",15900,9752,15900,"11152,11",0,"7954,57",-22.3997001647949,-42.9823989868164
SERRANA I,TERESOPOLIS,33042519,CE EDMUNDO BITTENCOURT,"331288,34","49986,21","23360,45","37377,6","48063,47",3200,"306585,32","84163,81",-22.4118003845215,-42.9692001342773
SERRANA I,TERESOPOLIS,33042527,CE EUCLYDES DA CUNHA,"21445,86","18304,47","19281,94","48384,6","25887,65","59525,9","14840,15","7163,17",0,0
SERRANA I,TERESOPOLIS,33042683,CE FANY NISKIER,"21157,61",0,"6017,73",2172,"14094,97","2000,39","13080,37","171,61",-22.3857002258301,-42.9101982116699
SERRANA I,TERESOPOLIS,33042705,CE HIGINO DA SILVEIRA,"1378,46","213,44","17976,53","30339,2","13357,41","30550,44","5997,58","2,2",-22.4069004058838,-42.9641990661621
SERRANA I,TERESOPOLIS,33042730,CE LIONS CLUB,"4984,02","6439,56","28491,26","17914,2","33475,28","12273,34",0,"12080,42",-22.4332008361816,-42.9450988769531
SERRANA I,TERESOPOLIS,33042543,CE PRESIDENTE BERNARDES,"13934,19","4048,1","12820,81",4164,"17123,48",255,"9631,52","7957,1",-22.4202213650383,-42.9653319447027
SERRANA I,TERESOPOLIS,33043132,CIA JOSE FRANCISCO LIPPI,"119899,84","6630,21","74238,2",29104,"60862,68","24986,51","133275,36","10747,7",-22.4186361671277,-42.9751537268131
SERRANA I,TERESOPOLIS,33042497,CIEP 475 SEBASTIAO MELLO,"503,33","2953,35",1092,2360,"1028,06","1572,56","567,27","3740,79",-22.4344005584717,-42.9650001525879
SERRANA II,BOM JARDIM,33020957,C E PROFESSOR JOAO BRASIL,"13933,73","3911,62","4575,2",3612,"5928,82","2155,4","12580,11","5368,22",0,0
SERRANA II,BOM JARDIM,33020710,CE DOUTOR PERICLES CORREA DA ROCHA,"9231,7","1748,84","6764,69",2652,"5923,19",1549,"10073,2","2851,84",-22.1765995025635,-42.4752006530762
SERRANA II,BOM JARDIM,33020779,CE LEOPOLDO OSCAR STUTZ,"5006,56","3098,92","7569,6",2988,"8444,44","3614,42","4131,72","2472,5",-22.2353992462158,-42.2941017150879
SERRANA II,BOM JARDIM,33020558,CE RAMIRO BRAGA,"36534,35","1901,19","19645,2",7128,"16595,12","6580,99","39584,43","2448,2",-22.1511993408203,-42.4173011779785
SERRANA II,BOM JARDIM,33020540,CIEP 322 MOZART CUNHA GUIMARAES,"469,63","256,35",26294,11072,"19496,59","9355,85","7267,04","1972,5",-22.1644992828369,-42.4177017211914
SERRANA II,CACHOEIRAS DE MACACU,33043752,CE BACCOPARO MARTINS,"4127,31","23,35","10427,2",4116,"11125,56","4099,39","3428,95","39,96",-22.5615005493164,-42.6861991882324
SERRANA II,CACHOEIRAS DE MACACU,33043779,CE MARIA VERALBA FERRAZ,"4049,93","4475,95","12798,5",5052,"13419,57","9400,68","3428,86","127,27",-22.5893001556396,-42.7298011779785
SERRANA II,CACHOEIRAS DE MACACU,33043523,CE MARIA ZULMIRA TORRES,"29239,46","1217,28","31210,84",8532,"51939,44","8519,4","8510,86","1229,88",-22.1620006561279,-43.296501159668
SERRANA II,CACHOEIRAS DE MACACU,33043612,CE QUINTINO BOCAIUVA,"16649,36","330,86","11443,6",5628,"16306,82",3749,"11786,14","2209,86",-22.4603004455566,-42.6533012390137
SERRANA II,CACHOEIRAS DE MACACU,33044147,CE SAO JOSE,"29766,05","1671,91","10123,2",3996,"11566,82","2655,4","28322,43","3012,51",-3.14951992034912,-42.5901985168457
SERRANA II,CACHOEIRAS DE MACACU,33043760,CE SOL NASCENTE,"41462,21","12623,98","11944,2",4716,"17813,36","9339,07","35593,05","8000,91",-22.6016998291016,-42.7425994873047
SERRANA II,CACHOEIRAS DE MACACU,33043515,CIEP 140 MARIO CESAR GOMES DA SILVA,"1389,21","6720,21","22901,19",12434,"10792,05",8512,"13498,35","10642,21",0,0
SERRANA II,CACHOEIRAS DE MACACU,33043736,CIEP 353 DOUTOR BROCHADO DA ROCHA,"29647,65","3644,83","18209,6",9188,"22208,26","8131,2","25648,99","4701,63",-22.5912990570068,-42.7272987365723
SERRANA II,CACHOEIRAS DE MACACU,33043655,CIEP 479 DOUTOR MARIO SIMAO ASSAF,"38907,99","21869,53","23290,8",11468,"15053,51","9786,06","47145,28","23551,47",-22.4738998413086,-42.6549987792969
SERRANA II,CANTAGALO,33019290,CE CONDE DE NOVA FRIBURGO,"3706,01","1546,88","2857,6",2000,"3277,06","398,8","3286,55","3148,08",-21.9820003509521,-42.3678016662598
SERRANA II,CANTAGALO,33019428,CE DOUTOR FRANCISCO LEITE TEIXEIRA,"36620,41","1613,01","4526,9",2000,"3193,98","2599,6","37953,33","1013,41",0,0
SERRANA II,CANTAGALO,33019223,CE JOAO DE ABREU JUNIOR,"23324,27","2405,82","6596,8","6546,34","11691,64","7462,13","18229,43","1490,03",-21.8509006500244,-42.2607002258301
SERRANA II,CANTAGALO,33018820,CE MARIA ZULMIRA TORRES,"40790,38","5436,43","27791,2",8496,"18056,03","6332,61","50525,55","7599,82",-22.1620006561279,-43.296501159668
SERRANA II,CANTAGALO,33018804,CIEP 277 JOAO NICOLAO FILHO - JANJAO,"12130,05","41,43","11356,8",5744,"12894,27","5432,13","10592,58","353,3",-21.9853992462158,-42.3602981567383
SERRANA II,CARMO,33020035,CE FRANCISCO LOURENCO ALVES,"6130,79","4784,24",1870,414,0,0,"8000,79","5198,24",-21.8258991241455,-42.5526008605957
SERRANA II,CARMO,33019789,CE FRANCISCO VARELLA,"22790,49","2777,02","17303,2",5016,"25171,95","2965,72","14921,74","4827,3",-21.9347991943359,-42.6076011657715
SERRANA II,CARMO,33019800,CE INDEPENDENCIA,"994,09","558,74","4696,8",3000,"5687,75","3045,94","3,14","512,8",-4.37496995925903,-44.3372993469238
SERRANA II,CARMO,33019681,CE PROFESSOR AURELIO DUARTE,"1960,11",0,"6521,46",1584,"6842,52",1584,"1639,05",0,-21.9356002807617,-42.6086006164551
SERRANA II,CARMO,33019673,CIEP 280 PROFESSOR VASCO FERNANDES DA SILVA PORTO,"138618,41","12208,91","61043,41",15068,"77287,54","13688,23","122374,28","13588,68",-21.9391002655029,-42.6072998046875
SERRANA II,CASIMIRO DE ABREU,33025320,CE BARRA DE SAO JOAO,"20568,3","2738,23","13358,25",5688,"20098,71","5801,25","13827,84","2624,98",-22.5904006958008,-41.9936981201172
SERRANA II,CASIMIRO DE ABREU,33025100,CE CASIMIRO DE ABREU,"16337,05","6426,43",10164,5988,"12247,53",6050,"14253,52","6364,43",-22.4913005828857,-42.2011985778809
SERRANA II,CASIMIRO DE ABREU,33025347,CE MATARUNA,"21741,45","1865,93","10705,6",3504,"8805,79",3826,"23641,26","1543,93",-22.4913005828857,-42.2011985778809
SERRANA II,CASIMIRO DE ABREU,33025355,CE RIO DOURADO,"2828,13",2000,"1403,87",2000,0,0,4232,4000,-22.4689998626709,-42.0690002441406
SERRANA II,CASIMIRO DE ABREU,33025363,CE SANTA MARIA,"691,43","13956,81",9384,6120,"4844,37","4058,99","5231,06","16017,82",-21.956600189209,-42.0087013244629
SERRANA II,CASIMIRO DE ABREU,33094330,EE AGRICOLA CASIMIRO DE ABREU,"67491,16","4989,93","2951,4",1374,"6337,91",660,"64104,65","5703,93",-22.4648990631104,-42.1992988586426
SERRANA II,CASIMIRO DE ABREU,33025150,EE PROFESSOR SOUZA,"7737,69","2713,1","2438,8",2000,"6907,67",1380,"3268,82","3333,1",-22.4936008453369,-42.1259002685547
SERRANA II,CORDEIRO,33020140,CE ANTONIO PECLY,"64248,44","10080,48","25961,6",10248,"22771,24","9266,75","67438,8","11061,73",-22.0328006744385,-42.3717994689941
SERRANA II,CORDEIRO,33020205,CE CONSTANCA SOARES TEIXEIRA,"19148,69","45,84","5516,02",2500,"3995,36",439,"20669,35","2106,84",-22.0046005249023,-42.361499786377
SERRANA II,CORDEIRO,33020116,CIEP 145 DOUTOR OSWALDO CRUZ,"9754,06","4107,42","9422,84",5072,"10705,37","4960,3","8471,53","4219,12",-22.0252990722656,-42.3583984375
SERRANA II,CORDEIRO,33020213,IE INOCENCIO DE ANDRADE,"4223,91","669,7","13685,77",2226,"9376,66","957,35","8533,02","1938,35",-22.0293006896973,-42.3618011474609
SERRANA II,DUAS BARRAS,33021082,CE ALMIRANTE PROTOGENES,"1344,47","1796,14","12406,98",4080,"10822,97",4335,"2928,48","1541,14",-22.0508995056152,-42.5228004455566
SERRANA II,DUAS BARRAS,33021236,CE MARIA ROSA TEIXEIRA,"345,64",0,"3982,4",2000,"3887,8",2000,"440,24",0,-22.1371002197266,-42.55419921875
SERRANA II,DUAS BARRAS,33142351,CIEP 511 PROFESSOR ALAIDE ARAUJO STORCK MELOR MARQUES,"23939,09","19480,24","7370,22",4388,"7898,85",3390,"23410,46","20478,24",-22.074499130249,-42.4040985107422
SERRANA II,MACUCO,33020434,CE FARMACEUTICO RODOLFO ALBINO,"33408,87","4764,75","14669,2",4836,"12720,69","4606,8","35357,38","4993,95",-21.9834003448486,-42.252498626709
SERRANA II,MACUCO,33020396,CE JOSE CARLOS BOARETTO,"13178,25","698,88","17741,94","6499,37","15147,87","6488,03","15772,32","710,22",-21.9820003509521,-42.2507019042969
